29.000043869	1000
18.000125885	1000
29.000043869	1000
11.0001564026	1000
3.99994850159	1000
28.0001163483	1000
12.9997730255	1000
13.0000114441	1000
6.00004196167	1000
33.0002307892	1000
0.0	1000
21.999835968	1000
10.999917984	1000
6.99996948242	1000
9.99999046326	1000
6.00004196167	1000
2.00009346008	1000
2.00009346008	1000
42.9999828339	1000
38.0001068115	1000
37.0001792908	1000
42.9999828339	1000
61.0001087189	1000
29.9999713898	1000
32.0000648499	1000
23.0000019073	1000
27.0001888275	1000
42.9999828339	1000
28.0001163483	1000
38.0001068115	1000
12.0000839233	1000
23.0000019073	1000
26.9999504089	1000
17.0001983643	1000
9.99999046326	1000
12.0000839233	1000
13.0000114441	1000
42.9999828339	1000
26.9999504089	1000
22.0000743866	1000
15.0001049042	1000
46.9999313354	1000
19.9999809265	1000
26.0000228882	1000
19.9999809265	1000
52.9999732971	1000
35.0000858307	1000
6.99996948242	1000
4.99987602234	1000
9.0000629425	1000
31.0001373291	1000
30.9998989105	1000
55.0000667572	1000
32.9999923706	1000
16.9999599457	1000
5.00011444092	1000
11.0001564026	1000
5.99980354309	1000
6.00004196167	1000
14.0001773834	1000
49.0000247955	1000
1.00016593933	1000
40.9998893738	1000
15.0001049042	1000
12.0000839233	1000
5.99980354309	1000
11.0001564026	1000
4.99987602234	1000
3.00002098083	1000
75.0000476837	1000
52.9999732971	1000
32.9999923706	1000
46.0000038147	1000
62.9999637604	1000
69.000005722	1000
14.9998664856	1000
14.0001773834	1000
19.9999809265	1000
48.0000972748	1000
46.0000038147	1000
57.9998493195	1000
42.0000553131	1000
35.0000858307	1000
13.9999389648	1000
56.9999217987	1000
19.9999809265	1000
17.9998874664	1000
13.0000114441	1000
45.0000762939	1000
0.999927520752	1000
30.9998989105	1000
19.0000534058	1000
18.000125885	1000
5.00011444092	1000
13.0000114441	1000
4.99987602234	1000
3.99994850159	1000
77.0001411438	1000
55.999994278	1000
33.9999198914	1000
54.0001392365	1000
68.0000782013	1000
59.9999427795	1000
13.9999389648	1000
12.0000839233	1000
15.0001049042	1000
36.9999408722	1000
49.9999523163	1000
62.9999637604	1000
42.9999828339	1000
37.0001792908	1000
14.0001773834	1000
42.9999828339	1000
18.000125885	1000
23.9999294281	1000
13.9999389648	1000
46.0000038147	1000
1.00016593933	1000
29.000043869	1000
14.9998664856	1000
10.999917984	1000
10.999917984	1000
11.9998455048	1000
6.00004196167	1000
3.00002098083	1000
